geounit,Province.State,Country.Region,Lat,Long,date,confirmed,deaths,recovered
Angola,NA,Angola,-11.2027,17.8739,2020-03-03,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-04,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-05,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-06,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-07,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-08,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-09,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-10,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-11,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-12,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-13,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-14,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-15,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-16,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-17,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-18,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-19,0,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-20,1,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-21,2,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-22,2,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-23,3,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-24,3,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-25,3,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-26,4,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-27,4,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-28,5,0,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-29,7,2,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-30,7,2,0
Angola,NA,Angola,-11.2027,17.8739,2020-03-31,7,2,1
Angola,NA,Angola,-11.2027,17.8739,2020-04-01,8,2,1
Angola,NA,Angola,-11.2027,17.8739,2020-04-02,8,2,1
Angola,NA,Angola,-11.2027,17.8739,2020-04-03,8,2,1
Angola,NA,Angola,-11.2027,17.8739,2020-04-04,10,2,2
Angola,NA,Angola,-11.2027,17.8739,2020-04-05,14,2,2
Angola,NA,Angola,-11.2027,17.8739,2020-04-06,16,2,2
Angola,NA,Angola,-11.2027,17.8739,2020-04-07,17,2,2
Angola,NA,Angola,-11.2027,17.8739,2020-04-08,19,2,2
Angola,NA,Angola,-11.2027,17.8739,2020-04-09,19,2,2
Angola,NA,Angola,-11.2027,17.8739,2020-04-10,19,2,2
Angola,NA,Angola,-11.2027,17.8739,2020-04-11,19,2,4
Angola,NA,Angola,-11.2027,17.8739,2020-04-12,19,2,4
Angola,NA,Angola,-11.2027,17.8739,2020-04-13,19,2,4
Angola,NA,Angola,-11.2027,17.8739,2020-04-14,19,2,5
Angola,NA,Angola,-11.2027,17.8739,2020-04-15,19,2,5
Angola,NA,Angola,-11.2027,17.8739,2020-04-16,19,2,5
Angola,NA,Angola,-11.2027,17.8739,2020-04-17,19,2,5
Angola,NA,Angola,-11.2027,17.8739,2020-04-18,24,2,6
Angola,NA,Angola,-11.2027,17.8739,2020-04-19,24,2,6
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-01-22,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-01-23,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-01-24,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-01-25,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-01-26,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-01-27,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-01-28,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-01-29,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-01-30,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-01-31,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-01,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-02,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-03,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-04,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-05,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-06,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-07,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-08,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-09,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-10,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-11,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-12,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-13,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-14,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-15,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-16,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-17,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-18,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-19,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-20,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-21,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-22,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-23,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-24,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-25,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-26,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-27,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-28,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-02-29,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-01,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-02,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-03,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-04,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-05,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-06,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-07,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-08,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-09,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-10,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-11,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-12,0,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-13,1,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-14,1,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-15,1,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-16,1,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-17,1,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-18,1,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-19,1,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-20,1,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-21,1,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-22,1,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-23,3,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-24,3,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-25,3,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-26,7,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-27,7,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-28,7,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-29,7,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-30,7,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-03-31,7,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-01,7,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-02,9,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-03,15,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-04,15,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-05,15,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-06,15,0,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-07,19,1,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-08,19,2,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-09,19,2,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-10,19,2,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-11,21,2,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-12,21,2,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-13,23,2,0
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-14,23,2,3
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-15,23,2,3
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-16,23,3,3
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-17,23,3,3
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-18,23,3,3
Antigua and Barbuda,NA,Antigua and Barbuda,17.0608,-61.7964,2020-04-19,23,3,3
Argentina,NA,Argentina,-38.4161,-63.6167,2020-01-22,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-01-23,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-01-24,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-01-25,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-01-26,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-01-27,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-01-28,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-01-29,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-01-30,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-01-31,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-01,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-02,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-03,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-04,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-05,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-06,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-07,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-08,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-09,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-10,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-11,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-12,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-13,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-14,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-15,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-16,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-17,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-18,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-19,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-20,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-21,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-22,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-23,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-24,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-25,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-26,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-27,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-28,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-02-29,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-01,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-02,0,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-03,1,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-04,1,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-05,1,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-06,2,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-07,8,0,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-08,12,1,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-09,12,1,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-10,17,1,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-11,19,1,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-12,19,1,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-13,31,2,0
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-14,34,2,1
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-15,45,2,1
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-16,56,2,1
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-17,68,2,3
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-18,79,2,3
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-19,97,3,3
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-20,128,3,3
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-21,158,4,3
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-22,266,4,3
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-23,301,4,3
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-24,387,6,52
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-25,387,8,52
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-26,502,9,63
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-27,589,13,72
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-28,690,18,72
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-29,745,19,72
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-30,820,23,228
Argentina,NA,Argentina,-38.4161,-63.6167,2020-03-31,1054,27,240
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-01,1054,28,248
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-02,1133,36,256
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-03,1265,39,266
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-04,1451,43,279
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-05,1451,44,280
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-06,1554,48,325
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-07,1628,56,338
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-08,1715,63,358
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-09,1795,72,365
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-10,1975,82,375
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-11,1975,83,440
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-12,2142,90,468
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-13,2208,97,515
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-14,2277,102,559
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-15,2443,111,596
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-16,2571,115,631
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-17,2669,123,666
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-18,2758,129,685
Argentina,NA,Argentina,-38.4161,-63.6167,2020-04-19,2839,132,709
Armenia,NA,Armenia,40.0691,45.0382,2020-01-22,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-01-23,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-01-24,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-01-25,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-01-26,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-01-27,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-01-28,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-01-29,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-01-30,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-01-31,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-01,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-02,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-03,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-04,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-05,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-06,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-07,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-08,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-09,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-10,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-11,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-12,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-13,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-14,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-15,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-16,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-17,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-18,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-19,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-20,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-21,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-22,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-23,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-24,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-25,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-26,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-27,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-28,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-02-29,0,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-01,1,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-02,1,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-03,1,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-04,1,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-05,1,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-06,1,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-07,1,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-08,1,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-09,1,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-10,1,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-11,1,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-12,4,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-13,8,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-14,18,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-15,26,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-16,52,0,0
Armenia,NA,Armenia,40.0691,45.0382,2020-03-17,78,0,1
Armenia,NA,Armenia,40.0691,45.0382,2020-03-18,84,0,1
Armenia,NA,Armenia,40.0691,45.0382,2020-03-19,115,0,1
Armenia,NA,Armenia,40.0691,45.0382,2020-03-20,136,0,1
Armenia,NA,Armenia,40.0691,45.0382,2020-03-21,160,0,1
Armenia,NA,Armenia,40.0691,45.0382,2020-03-22,194,0,2
Armenia,NA,Armenia,40.0691,45.0382,2020-03-23,235,0,2
Armenia,NA,Armenia,40.0691,45.0382,2020-03-24,249,0,14
Armenia,NA,Armenia,40.0691,45.0382,2020-03-25,265,0,16
Armenia,NA,Armenia,40.0691,45.0382,2020-03-26,290,1,18
Armenia,NA,Armenia,40.0691,45.0382,2020-03-27,329,1,28
Armenia,NA,Armenia,40.0691,45.0382,2020-03-28,407,1,30
Armenia,NA,Armenia,40.0691,45.0382,2020-03-29,424,3,30
Armenia,NA,Armenia,40.0691,45.0382,2020-03-30,482,3,30
Armenia,NA,Armenia,40.0691,45.0382,2020-03-31,532,3,30
Armenia,NA,Armenia,40.0691,45.0382,2020-04-01,571,4,31
Armenia,NA,Armenia,40.0691,45.0382,2020-04-02,663,7,33
Armenia,NA,Armenia,40.0691,45.0382,2020-04-03,736,7,43
Armenia,NA,Armenia,40.0691,45.0382,2020-04-04,770,7,43
Armenia,NA,Armenia,40.0691,45.0382,2020-04-05,822,7,57
Armenia,NA,Armenia,40.0691,45.0382,2020-04-06,833,8,62
Armenia,NA,Armenia,40.0691,45.0382,2020-04-07,853,8,87
Armenia,NA,Armenia,40.0691,45.0382,2020-04-08,881,9,114
Armenia,NA,Armenia,40.0691,45.0382,2020-04-09,921,10,138
Armenia,NA,Armenia,40.0691,45.0382,2020-04-10,937,12,149
Armenia,NA,Armenia,40.0691,45.0382,2020-04-11,967,13,173
Armenia,NA,Armenia,40.0691,45.0382,2020-04-12,1013,13,197
Armenia,NA,Armenia,40.0691,45.0382,2020-04-13,1039,14,211
Armenia,NA,Armenia,40.0691,45.0382,2020-04-14,1067,16,265
Armenia,NA,Armenia,40.0691,45.0382,2020-04-15,1111,17,297
Armenia,NA,Armenia,40.0691,45.0382,2020-04-16,1159,18,358
Armenia,NA,Armenia,40.0691,45.0382,2020-04-17,1201,19,402
Armenia,NA,Armenia,40.0691,45.0382,2020-04-18,1248,20,523
Armenia,NA,Armenia,40.0691,45.0382,2020-04-19,1291,20,545
Australia,NA,Australia,-25.2743988,133.7751312,2020-01-22,0,0,0
Australia,NA,Australia,-25.2743988,133.7751312,2020-01-23,0,0,0
Australia,NA,Australia,-25.2743988,133.7751312,2020-01-24,0,0,0
Australia,NA,Australia,-25.2743988,133.7751312,2020-01-25,0,0,0
Australia,NA,Australia,-25.2743988,133.7751312,2020-01-26,4,0,0
Australia,NA,Australia,-25.2743988,133.7751312,2020-01-27,5,0,0
Australia,NA,Australia,-25.2743988,133.7751312,2020-01-28,5,0,0
Australia,NA,Australia,-25.2743988,133.7751312,2020-01-29,6,0,0
Australia,NA,Australia,-25.2743988,133.7751312,2020-01-30,9,0,2
Australia,NA,Australia,-25.2743988,133.7751312,2020-01-31,9,0,2
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-01,12,0,2
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-02,12,0,2
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-03,12,0,2
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-04,13,0,2
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-05,13,0,2
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-06,14,0,2
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-07,15,0,2
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-08,15,0,2
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-09,15,0,2
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-10,15,0,2
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-11,15,0,2
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-12,15,0,2
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-13,15,0,8
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-14,15,0,8
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-15,15,0,8
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-16,15,0,8
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-17,15,0,10
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-18,15,0,10
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-19,15,0,10
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-20,15,0,10
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-21,15,0,11
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-22,15,0,11
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-23,15,0,11
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-24,15,0,11
Australia,NA,Australia,-25.2743988,133.7751312,2020-02-25,15,0,11
