Id_data;Id_site;Etat;biotope;Id_method;Id_ecoute;Regne;Famille;Genre;Espece;Nom_sc;Nom_co;Taxonomic_order;Count;Index
INSULAAV667;A1TA;degrade;FTF;p2;A1TAp2;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;3;AV_080
INSULAAV668;A1TA;degrade;FTF;p3;A1TAp3;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;2;AV_081
INSULAAV669;A1TA;degrade;FTF;p1;A1TAp1;Animalia;Thraupidae;Melanospiza;bicolor;Melanospiza bicolor;Sporophile cici;34372;1;AV_079
INSULAAV670;A1TA;degrade;FTF;p3;A1TAp3;Animalia;Thraupidae;Melanospiza;bicolor;Melanospiza bicolor;Sporophile cici;34372;2;AV_081
INSULAAV671;A1CH;degrade;FTF;p1;A1CHp1;Animalia;Trochilidae;Eulampis;jugularis;Eulampis jugularis;Colibri madère;4268;1;AV_082
INSULAAV672;A1CH;degrade;FTF;p2;A1CHp2;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;1;AV_083
INSULAAV673;A1CH;degrade;FTF;p1;A1CHp1;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;1;AV_082
INSULAAV674;A1CH;degrade;FTF;p3;A1CHp3;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;1;AV_084
INSULAAV675;A1CH;degrade;FTF;p2;A1CHp2;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;2;AV_083
INSULAAV676;A1CH;degrade;FTF;p1;A1CHp1;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;2;AV_082
INSULAAV677;A1CH;degrade;FTF;p3;A1CHp3;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;2;AV_084
INSULAAV678;A1CH;degrade;FTF;p1;A1CHp1;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;1;AV_082
INSULAAV679;A1CH;degrade;FTF;p3;A1CHp3;Animalia;Mimidae;Margarops;fuscatus;Margarops fuscatus;Moqueur corossol;26922;1;AV_084
INSULAAV680;A1CH;degrade;FTF;p2;A1CHp2;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1;AV_083
INSULAAV681;A1CH;degrade;FTF;p1;A1CHp1;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;2;AV_082
INSULAAV682;A1CH;degrade;FTF;p3;A1CHp3;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;2;AV_084
INSULAAV683;A1CH;degrade;FTF;p1;A1CHp1;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;1;AV_082
INSULAAV684;A1CH;degrade;FTF;p3;A1CHp3;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;3;AV_084
INSULAAV685;A1CH;degrade;FTF;p2;A1CHp2;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;1;AV_083
INSULAAV686;A1CH;degrade;FTF;p1;A1CHp1;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;1;AV_082
INSULAAV687;A1CH;degrade;FTF;p3;A1CHp3;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;2;AV_084
INSULAAV688;A0ME;nndegrade;FTF;p1;A0MEp1;Animalia;Cuculidae;Coccyzus;minor;Coccyzus minor;Coulicou manioc;3140;1;AV_085
INSULAAV689;A0ME;nndegrade;FTF;p2;A0MEp2;Animalia;Cuculidae;Coccyzus;minor;Coccyzus minor;Coulicou manioc;3140;1;AV_086
INSULAAV690;A0ME;nndegrade;FTF;p1;A0MEp1;Animalia;Trochilidae;Eulampis;jugularis;Eulampis jugularis;Colibri madère;4268;1;AV_085
INSULAAV691;A0ME;nndegrade;FTF;p1;A0MEp1;Animalia;Picidae;Melanerpes;herminieri;Melanerpes herminieri;Pic de Guadeloupe;10565;2;AV_085
INSULAAV692;A0ME;nndegrade;FTF;p2;A0MEp2;Animalia;Picidae;Melanerpes;herminieri;Melanerpes herminieri;Pic de Guadeloupe;10565;3;AV_086
INSULAAV693;A0ME;nndegrade;FTF;p3;A0MEp3;Animalia;Picidae;Melanerpes;herminieri;Melanerpes herminieri;Pic de Guadeloupe;10565;4;AV_087
INSULAAV694;A0ME;nndegrade;FTF;p1;A0MEp1;Animalia;Tyrannidae;Contopus;latirostris;Contopus latirostris;Moucherolle gobemouche;16158;1;AV_085
INSULAAV695;A0ME;nndegrade;FTF;p2;A0MEp2;Animalia;Tyrannidae;Contopus;latirostris;Contopus latirostris;Moucherolle gobemouche;16158;1;AV_086
INSULAAV696;A0ME;nndegrade;FTF;p3;A0MEp3;Animalia;Tyrannidae;Contopus;latirostris;Contopus latirostris;Moucherolle gobemouche;16158;1;AV_087
INSULAAV697;A0ME;nndegrade;FTF;p1;A0MEp1;Animalia;Tyrannidae;Myiarchus;oberi;Myiarchus oberi;Tyran janeau;16576;1;AV_085
INSULAAV698;A0ME;nndegrade;FTF;p3;A0MEp3;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;1;AV_087
INSULAAV699;A0ME;nndegrade;FTF;p2;A0MEp2;Animalia;Mimidae;Margarops;fuscatus;Margarops fuscatus;Moqueur corossol;26922;1;AV_086
INSULAAV700;A0ME;nndegrade;FTF;p3;A0MEp3;Animalia;Mimidae;Margarops;fuscatus;Margarops fuscatus;Moqueur corossol;26922;1;AV_087
INSULAAV701;A0ME;nndegrade;FTF;p1;A0MEp1;Animalia;Mimidae;Cinclocerthia;ruficauda;Cinclocerthia ruficauda;Trembleur brun;26928;2;AV_085
INSULAAV702;A0ME;nndegrade;FTF;p2;A0MEp2;Animalia;Mimidae;Cinclocerthia;ruficauda;Cinclocerthia ruficauda;Trembleur brun;26928;2;AV_086
INSULAAV703;A0ME;nndegrade;FTF;p3;A0MEp3;Animalia;Mimidae;Cinclocerthia;ruficauda;Cinclocerthia ruficauda;Trembleur brun;26928;2;AV_087
INSULAAV704;A0ME;nndegrade;FTF;p1;A0MEp1;Animalia;Turdidae;Turdus;lherminieri;Turdus lherminieri;Grive à  pieds jaunes;27450;1;AV_085
INSULAAV705;A0ME;nndegrade;FTF;p2;A0MEp2;Animalia;Turdidae;Turdus;lherminieri;Turdus lherminieri;Grive à  pieds jaunes;27450;1;AV_086
INSULAAV706;A0ME;nndegrade;FTF;p3;A0MEp3;Animalia;Turdidae;Turdus;lherminieri;Turdus lherminieri;Grive à  pieds jaunes;27450;1;AV_087
INSULAAV707;A0ME;nndegrade;FTF;p2;A0MEp2;Animalia;Parulidae;Setophaga;plumbea;Setophaga plumbea;Paruline caféiette;32769;1;AV_086
INSULAAV708;A0ME;nndegrade;FTF;p3;A0MEp3;Animalia;Parulidae;Setophaga;plumbea;Setophaga plumbea;Paruline caféiette;32769;1;AV_087
INSULAAV709;A0MO;nndegrade;FTF;p1;A0MOp1;Animalia;Cuculidae;Coccyzus;minor;Coccyzus minor;Coulicou manioc;3140;1;AV_088
INSULAAV710;A0MO;nndegrade;FTF;p2;A0MOp2;Animalia;Cuculidae;Coccyzus;minor;Coccyzus minor;Coulicou manioc;3140;1;AV_089
INSULAAV711;A0MO;nndegrade;FTF;p3;A0MOp3;Animalia;Cuculidae;Coccyzus;minor;Coccyzus minor;Coulicou manioc;3140;1;AV_090
INSULAAV712;A0MO;nndegrade;FTF;p2;A0MOp2;Animalia;Trochilidae;Eulampis;jugularis;Eulampis jugularis;Colibri madère;4268;1;AV_089
INSULAAV713;A0MO;nndegrade;FTF;p3;A0MOp3;Animalia;Trochilidae;Eulampis;jugularis;Eulampis jugularis;Colibri madère;4268;1;AV_090
INSULAAV714;A0MO;nndegrade;FTF;p1;A0MOp1;Animalia;Trochilidae;Orthorhyncus;cristatus;Orthorhyncus cristatus;Colibri huppé;4755;2;AV_088
INSULAAV715;A0MO;nndegrade;FTF;p2;A0MOp2;Animalia;Trochilidae;Orthorhyncus;cristatus;Orthorhyncus cristatus;Colibri huppé;4755;2;AV_089
INSULAAV716;A0MO;nndegrade;FTF;p3;A0MOp3;Animalia;Trochilidae;Orthorhyncus;cristatus;Orthorhyncus cristatus;Colibri huppé;4755;1;AV_090
INSULAAV717;A0MO;nndegrade;FTF;p2;A0MOp2;Animalia;Picidae;Melanerpes;herminieri;Melanerpes herminieri;Pic de Guadeloupe;10565;2;AV_089
INSULAAV718;A0MO;nndegrade;FTF;p1;A0MOp1;Animalia;Tyrannidae;Contopus;latirostris;Contopus latirostris;Moucherolle gobemouche;16158;1;AV_088
INSULAAV719;A0MO;nndegrade;FTF;p3;A0MOp3;Animalia;Tyrannidae;Myiarchus;oberi;Myiarchus oberi;Tyran janeau;16576;1;AV_090
INSULAAV720;A0MO;nndegrade;FTF;p1;A0MOp1;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;1;AV_088
INSULAAV721;A0MO;nndegrade;FTF;p3;A0MOp3;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;1;AV_090
INSULAAV722;A0MO;nndegrade;FTF;p1;A0MOp1;Animalia;Mimidae;Margarops;fuscatus;Margarops fuscatus;Moqueur corossol;26922;2;AV_088
INSULAAV723;A0MO;nndegrade;FTF;p2;A0MOp2;Animalia;Mimidae;Margarops;fuscatus;Margarops fuscatus;Moqueur corossol;26922;2;AV_089
INSULAAV724;A0MO;nndegrade;FTF;p3;A0MOp3;Animalia;Mimidae;Margarops;fuscatus;Margarops fuscatus;Moqueur corossol;26922;2;AV_090
INSULAAV725;A0MO;nndegrade;FTF;p1;A0MOp1;Animalia;Mimidae;Cinclocerthia;ruficauda;Cinclocerthia ruficauda;Trembleur brun;26928;1;AV_088
INSULAAV726;A0MO;nndegrade;FTF;p2;A0MOp2;Animalia;Mimidae;Cinclocerthia;ruficauda;Cinclocerthia ruficauda;Trembleur brun;26928;2;AV_089
INSULAAV727;A0MO;nndegrade;FTF;p1;A0MOp1;Animalia;Turdidae;Turdus;lherminieri;Turdus lherminieri;Grive à  pieds jaunes;27450;1;AV_088
INSULAAV728;A0MO;nndegrade;FTF;p1;A0MOp1;Animalia;Parulidae;Setophaga;plumbea;Setophaga plumbea;Paruline caféiette;32769;1;AV_088
INSULAAV729;A0MO;nndegrade;FTF;p1;A0MOp1;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;2;AV_088
INSULAAV730;A0MO;nndegrade;FTF;p2;A0MOp2;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;2;AV_089
INSULAAV731;A0MO;nndegrade;FTF;p3;A0MOp3;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1;AV_090
INSULAAV732;A1MO;degrade;FTF;p1;A1MOp1;Animalia;Trochilidae;Orthorhyncus;cristatus;Orthorhyncus cristatus;Colibri huppé;4755;1;AV_091
INSULAAV733;A1MO;degrade;FTF;p1;A1MOp1;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;2;AV_091
INSULAAV734;A1MO;degrade;FTF;p2;A1MOp2;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;1;AV_092
INSULAAV735;A1MO;degrade;FTF;p3;A1MOp3;Animalia;Mimidae;Margarops;fuscatus;Margarops fuscatus;Moqueur corossol;26922;1;AV_093
INSULAAV736;A1MO;degrade;FTF;p1;A1MOp1;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1;AV_091
INSULAAV737;A1MO;degrade;FTF;p2;A1MOp2;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1;AV_092
INSULAAV738;A1MO;degrade;FTF;p1;A1MOp1;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;4;AV_091
INSULAAV739;A1MO;degrade;FTF;p2;A1MOp2;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;5;AV_092
INSULAAV740;A1MO;degrade;FTF;p3;A1MOp3;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;9;AV_093
INSULAAV741;A1MO;degrade;FTF;p1;A1MOp1;Animalia;Thraupidae;Melanospiza;bicolor;Melanospiza bicolor;Sporophile cici;34372;1;AV_091
INSULAAV742;A1MO;degrade;FTF;p2;A1MOp2;Animalia;Thraupidae;Melanospiza;bicolor;Melanospiza bicolor;Sporophile cici;34372;2;AV_092
INSULAAV743;A1MO;degrade;FTF;p3;A1MOp3;Animalia;Thraupidae;Melanospiza;bicolor;Melanospiza bicolor;Sporophile cici;34372;1;AV_093
INSULAAV744;A1ME;degrade;FTF;p1;A1MEp1;Animalia;Ardeidae;Bubulcus;ibis;Bubulcus ibis;Héron garde-boeufs;7170;1;AV_094
INSULAAV745;A1ME;degrade;FTF;p2;A1MEp2;Animalia;Ardeidae;Bubulcus;ibis;Bubulcus ibis;Héron garde-boeufs;7170;1;AV_095
INSULAAV746;A1ME;degrade;FTF;p3;A1MEp3;Animalia;Ardeidae;Bubulcus;ibis;Bubulcus ibis;Héron garde-boeufs;7170;1;AV_096
INSULAAV747;A1ME;degrade;FTF;p1;A1MEp1;Animalia;Ardeidae;Butorides;virescens;Butorides virescens;Héron vert;7183;1;AV_094
INSULAAV748;A1ME;degrade;FTF;p1;A1MEp1;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;2;AV_094
INSULAAV749;A1ME;degrade;FTF;p2;A1MEp2;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;4;AV_095
INSULAAV750;A1ME;degrade;FTF;p3;A1MEp3;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;3;AV_096
INSULAAV751;A1ME;degrade;FTF;p1;A1MEp1;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;1;AV_094
INSULAAV752;A1ME;degrade;FTF;p2;A1MEp2;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;2;AV_095
INSULAAV753;A1ME;degrade;FTF;p3;A1MEp3;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;2;AV_096
INSULAAV754;A1ME;degrade;FTF;p2;A1MEp2;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;1;AV_095
INSULAAV755;A1ME;degrade;FTF;p3;A1MEp3;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;1;AV_096
INSULAAV756;A1ME;degrade;FTF;p1;A1MEp1;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;1;AV_094
INSULAAV757;A1ME;degrade;FTF;p1;A1MEp1;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1;AV_094
INSULAAV758;A1ME;degrade;FTF;p2;A1MEp2;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1;AV_095
INSULAAV759;A1ME;degrade;FTF;p3;A1MEp3;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1;AV_096
INSULAAV760;A1ME;degrade;FTF;p1;A1MEp1;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1;AV_094
INSULAAV761;A1ME;degrade;FTF;p2;A1MEp2;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1;AV_095
INSULAAV762;A1ME;degrade;FTF;p3;A1MEp3;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1;AV_096
INSULAAV763;A1ME;degrade;FTF;p1;A1MEp1;Animalia;Thraupidae;Melanospiza;bicolor;Melanospiza bicolor;Sporophile cici;34372;1;AV_094
INSULAAV764;A0TR;nndegrade;FTF;p1;A0TRp1;Animalia;Cuculidae;Coccyzus;minor;Coccyzus minor;Coulicou manioc;3140;1;AV_097
INSULAAV765;A0TR;nndegrade;FTF;p2;A0TRp2;Animalia;Cuculidae;Coccyzus;minor;Coccyzus minor;Coulicou manioc;3140;2;AV_098
INSULAAV766;A0TR;nndegrade;FTF;p3;A0TRp3;Animalia;Cuculidae;Coccyzus;minor;Coccyzus minor;Coulicou manioc;3140;2;AV_099
INSULAAV767;A0TR;nndegrade;FTF;p3;A0TRp3;Animalia;Apodidae;Chaetura;martinica;Chaetura martinica;Martinet chiquesol;3792;4;AV_099
INSULAAV768;A0TR;nndegrade;FTF;p2;A0TRp2;Animalia;Trochilidae;Orthorhyncus;cristatus;Orthorhyncus cristatus;Colibri huppé;4755;1;AV_098
INSULAAV769;A0TR;nndegrade;FTF;p3;A0TRp3;Animalia;Trochilidae;Orthorhyncus;cristatus;Orthorhyncus cristatus;Colibri huppé;4755;1;AV_099
INSULAAV770;A0TR;nndegrade;FTF;p1;A0TRp1;Animalia;Trochilidae;Trochilidae;sp.;Trochilidae sp.;Colibri sp.;5038;1;AV_097
INSULAAV771;A0TR;nndegrade;FTF;p1;A0TRp1;Animalia;Picidae;Melanerpes;herminieri;Melanerpes herminieri;Pic de Guadeloupe;10565;2;AV_097
INSULAAV772;A0TR;nndegrade;FTF;p1;A0TRp1;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;1;AV_097
INSULAAV773;A0TR;nndegrade;FTF;p2;A0TRp2;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;1;AV_098
INSULAAV774;A0TR;nndegrade;FTF;p3;A0TRp3;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;2;AV_099
INSULAAV775;A0TR;nndegrade;FTF;p2;A0TRp2;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;1;AV_098
INSULAAV776;A0TR;nndegrade;FTF;p1;A0TRp1;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;3;AV_097
INSULAAV777;A0TR;nndegrade;FTF;p2;A0TRp2;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;1;AV_098
INSULAAV778;A0TR;nndegrade;FTF;p3;A0TRp3;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;2;AV_099
INSULAAV779;A0TR;nndegrade;FTF;p1;A0TRp1;Animalia;Mimidae;Margarops;fuscatus;Margarops fuscatus;Moqueur corossol;26922;3;AV_097
INSULAAV780;A0TR;nndegrade;FTF;p2;A0TRp2;Animalia;Mimidae;Margarops;fuscatus;Margarops fuscatus;Moqueur corossol;26922;2;AV_098
INSULAAV781;A0TR;nndegrade;FTF;p3;A0TRp3;Animalia;Mimidae;Margarops;fuscatus;Margarops fuscatus;Moqueur corossol;26922;1;AV_099
INSULAAV782;A0TR;nndegrade;FTF;p3;A0TRp3;Animalia;Mimidae;Cinclocerthia;ruficauda;Cinclocerthia ruficauda;Trembleur brun;26928;1;AV_099
INSULAAV783;A0TR;nndegrade;FTF;p2;A0TRp2;Animalia;Turdidae;Turdus;lherminieri;Turdus lherminieri;Grive à  pieds jaunes;27450;1;AV_098
INSULAAV784;A0TR;nndegrade;FTF;p2;A0TRp2;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1;AV_098
INSULAAV785;A0TR;nndegrade;FTF;p3;A0TRp3;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;1;AV_099
INSULAAV786;A1TR;degrade;FTF;p1;A1TRp1;Animalia;Trochilidae;Eulampis;jugularis;Eulampis jugularis;Colibri madère;4268;1;AV_100
INSULAAV787;A1TR;degrade;FTF;p1;A1TRp1;Animalia;Trochilidae;Orthorhyncus;cristatus;Orthorhyncus cristatus;Colibri huppé;4755;1;AV_100
INSULAAV788;A1TR;degrade;FTF;p2;A1TRp2;Animalia;Trochilidae;Orthorhyncus;cristatus;Orthorhyncus cristatus;Colibri huppé;4755;1;AV_101
INSULAAV789;A1TR;degrade;FTF;p3;A1TRp3;Animalia;Picidae;Melanerpes;herminieri;Melanerpes herminieri;Pic de Guadeloupe;10565;1;AV_102
INSULAAV790;A1TR;degrade;FTF;p3;A1TRp3;Animalia;Falconidae;Falco;sparverius;Falco sparverius;Crécerelle d'Amérique;11407;1;AV_102
INSULAAV791;A1TR;degrade;FTF;p1;A1TRp1;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;1;AV_100
INSULAAV792;A1TR;degrade;FTF;p3;A1TRp3;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;2;AV_102
INSULAAV793;A1TR;degrade;FTF;p1;A1TRp1;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;2;AV_100
INSULAAV794;A1TR;degrade;FTF;p2;A1TRp2;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;2;AV_101
INSULAAV795;A1TR;degrade;FTF;p3;A1TRp3;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;2;AV_102
INSULAAV796;A1TR;degrade;FTF;p3;A1TRp3;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;1;AV_102
INSULAAV797;A1TR;degrade;FTF;p1;A1TRp1;Animalia;Mimidae;Margarops;fuscatus;Margarops fuscatus;Moqueur corossol;26922;2;AV_100
INSULAAV798;A1TR;degrade;FTF;p2;A1TRp2;Animalia;Mimidae;Margarops;fuscatus;Margarops fuscatus;Moqueur corossol;26922;1;AV_101
INSULAAV799;A1TR;degrade;FTF;p3;A1TRp3;Animalia;Mimidae;Margarops;fuscatus;Margarops fuscatus;Moqueur corossol;26922;2;AV_102
INSULAAV800;A1TR;degrade;FTF;p1;A1TRp1;Animalia;Turdidae;Turdus;nudigenis;Turdus nudigenis;Merle à  lunettes;27419;1;AV_100
INSULAAV801;A1TR;degrade;FTF;p2;A1TRp2;Animalia;Turdidae;Turdus;nudigenis;Turdus nudigenis;Merle à  lunettes;27419;1;AV_101
INSULAAV802;A1TR;degrade;FTF;p1;A1TRp1;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1;AV_100
INSULAAV803;A1TR;degrade;FTF;p2;A1TRp2;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1;AV_101
INSULAAV804;A1TR;degrade;FTF;p3;A1TRp3;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;2;AV_102
INSULAAV805;A1TR;degrade;FTF;p3;A1TRp3;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1;AV_102
INSULAAV806;A1TR;degrade;FTF;p1;A1TRp1;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;2;AV_100
INSULAAV807;A1TR;degrade;FTF;p2;A1TRp2;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;1;AV_101
INSULAAV808;A1TR;degrade;FTF;p1;A1TRp1;Animalia;Thraupidae;Melanospiza;bicolor;Melanospiza bicolor;Sporophile cici;34372;1;AV_100
INSULAAV809;A1TR;degrade;FTF;p2;A1TRp2;Animalia;Thraupidae;Melanospiza;bicolor;Melanospiza bicolor;Sporophile cici;34372;2;AV_101
INSULAAV810;A1TR;degrade;FTF;p3;A1TRp3;Animalia;Thraupidae;Melanospiza;bicolor;Melanospiza bicolor;Sporophile cici;34372;1;AV_102
INSULAAV811;A1TR;degrade;FTF;p2;A1TRp2;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;1;AV_101
INSULAAV812;A1TR;degrade;FTF;p3;A1TRp3;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;1;AV_102
INSULAAV813;A0SO;nndegrade;FTF;p1;A0SOp1;Animalia;Columbidae;Geotrygon;mystacea;Geotrygon mystacea;Colombe à  croissants;2250;2;AV_103
INSULAAV814;A0SO;nndegrade;FTF;p2;A0SOp2;Animalia;Columbidae;Geotrygon;mystacea;Geotrygon mystacea;Colombe à  croissants;2250;1;AV_104
INSULAAV815;A0SO;nndegrade;FTF;p3;A0SOp3;Animalia;Columbidae;Geotrygon;mystacea;Geotrygon mystacea;Colombe à  croissants;2250;1;AV_105
INSULAAV816;A0SO;nndegrade;FTF;p3;A0SOp3;Animalia;Trochilidae;Eulampis;jugularis;Eulampis jugularis;Colibri madère;4268;1;AV_105
INSULAAV817;A0SO;nndegrade;FTF;p3;A0SOp3;Animalia;Picidae;Melanerpes;herminieri;Melanerpes herminieri;Pic de Guadeloupe;10565;2;AV_105
INSULAAV818;A0SO;nndegrade;FTF;p3;A0SOp3;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;1;AV_105
INSULAAV819;A0SO;nndegrade;FTF;p1;A0SOp1;Animalia;Mimidae;Margarops;fuscatus;Margarops fuscatus;Moqueur corossol;26922;3;AV_103
INSULAAV820;A0SO;nndegrade;FTF;p2;A0SOp2;Animalia;Mimidae;Margarops;fuscatus;Margarops fuscatus;Moqueur corossol;26922;3;AV_104
INSULAAV821;A0SO;nndegrade;FTF;p3;A0SOp3;Animalia;Mimidae;Margarops;fuscatus;Margarops fuscatus;Moqueur corossol;26922;3;AV_105
INSULAAV822;A0SO;nndegrade;FTF;p1;A0SOp1;Animalia;Turdidae;Turdus;lherminieri;Turdus lherminieri;Grive à  pieds jaunes;27450;2;AV_103
INSULAAV823;A0SO;nndegrade;FTF;p3;A0SOp3;Animalia;Turdidae;Turdus;lherminieri;Turdus lherminieri;Grive à  pieds jaunes;27450;1;AV_105
INSULAAV824;A0SO;nndegrade;FTF;p3;A0SOp3;Animalia;Parulidae;Setophaga;plumbea;Setophaga plumbea;Paruline caféiette;32769;1;AV_105
INSULAAV825;A0SO;nndegrade;FTF;p3;A0SOp3;Animalia;Parulidae;Setophaga;ruticilla;Setophaga ruticilla;Paruline flamboyante;32773;1;AV_105
INSULAAV826;A1SO;degrade;FTF;p1;A1SOp1;Animalia;Picidae;Melanerpes;herminieri;Melanerpes herminieri;Pic de Guadeloupe;10565;1;AV_106
INSULAAV827;A1SO;degrade;FTF;p2;A1SOp2;Animalia;Picidae;Melanerpes;herminieri;Melanerpes herminieri;Pic de Guadeloupe;10565;1;AV_107
INSULAAV828;A1SO;degrade;FTF;p1;A1SOp1;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;1;AV_106
INSULAAV829;A1SO;degrade;FTF;p2;A1SOp2;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;2;AV_107
INSULAAV830;A1SO;degrade;FTF;p3;A1SOp3;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;2;AV_108
