"ident","Carte","Profil","Choix","enqueteur","sexe","age","ann_insta","commun_exp","form_gen","form_agri","pc_fvd","pc_ferm","adh_group","adh_sica","adh_cuma","sau","s_ignames","s_autr_tuber","s_banane","s_canne","s_prairie","s_meca","conduite_ig","acti_agri","uth","uth_ig","success","revenu_agri","ig_annees","ig_prod_prin","ig_part_revenu","ig_lev_rev","ig_lev_diversif","ig_chaque_ann","ig_nb_var_cult","ig_semenceau","ig_assoc_var","ig_fr_maladie","ig_fr_temps_trav","ig_fr_dispo_plant","ig_fr_cout_prod","ig_fr_vol","ig_fr_eau","ig_fr_cons_plant","pb_dispo_sem","ig_av_s2","ig_av_nb_var","attri_cout","attri_nb_var","attri_dispo","attri_engage","Q4.03","Q4.06","Q4.09","Q4.13","Q4.15","Q4.18","Q4.22","Q4.24","fut_acha_sem_qual","futur_prod_ig971","futur_conso_ig971","carte","profil","cout_sem","nb_varietes","dispo_sem","engage"
"AM04","c1",2,"0","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",1,1,3.5,5,1,0
"AM04","c1",2,"1","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",1,2,3.5,15,0.25,1
"AM04","c2",2,"0","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",2,0,0,0,0,0
"AM04","c2",2,"0","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",2,1,1.5,15,1,0
"AM04","c2",2,"1","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",2,2,2.5,15,0.25,0
"AM04","c3",1,"0","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",3,0,0,0,0,0
"AM04","c3",1,"1","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",3,1,2.5,15,1,1
"AM04","c3",1,"0","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",3,2,3.5,5,1,0
"AM04","c4",1,"0","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",4,0,0,0,0,0
"AM04","c4",1,"1","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",4,1,1.5,5,0.25,1
"AM04","c4",1,"0","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",4,2,1.5,15,1,0
"AM04","c5",0,"1","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",5,0,0,0,0,0
"AM04","c5",0,"0","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",5,1,3.5,15,0.25,1
"AM04","c5",0,"0","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",5,2,2.5,15,1,1
"AM04","c6",1,"0","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",6,0,0,0,0,0
"AM04","c6",1,"1","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",6,1,2.5,15,0.25,0
"AM04","c6",1,"0","AM","H",58,"1993","PORT - LOUIS","Superieur","BTSA","0.00%","100.00%",1,1,1,26,0.2,0.1,0,9.4,16.3,9.7,"LES DEUX","100%",3.5,2.5,0,"75-100",25,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",1,1,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",3,1,2,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",6,2,1.5,5,0.25,1
"AM05","c1",0,"1","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",1,0,0,0,0,0
"AM05","c1",0,"0","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",1,1,3.5,5,1,0
"AM05","c1",0,"0","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",1,2,3.5,15,0.25,1
"AM05","c2",2,"0","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",2,0,0,0,0,0
"AM05","c2",2,"0","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",2,1,1.5,15,1,0
"AM05","c2",2,"1","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",2,2,2.5,15,0.25,0
"AM05","c3",0,"1","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",3,0,0,0,0,0
"AM05","c3",0,"0","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",3,1,2.5,15,1,1
"AM05","c3",0,"0","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",3,2,3.5,5,1,0
"AM05","c4",2,"0","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",4,0,0,0,0,0
"AM05","c4",2,"0","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",4,1,1.5,5,0.25,1
"AM05","c4",2,"1","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",4,2,1.5,15,1,0
"AM05","c5",0,"1","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",5,0,0,0,0,0
"AM05","c5",0,"0","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",5,1,3.5,15,0.25,1
"AM05","c5",0,"0","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",5,2,2.5,15,1,1
"AM05","c6",1,"0","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",6,0,0,0,0,0
"AM05","c6",1,"1","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",6,1,2.5,15,0.25,0
"AM05","c6",1,"0","AM","H",66,"1989","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,7.9,0.7,0,0,6,1.2,6.7,"LES DEUX","100%",1,0.6,1,"75-100",29,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","NSP",1,3,4,2,1,1,1,1,0,0,"0","1","50%","BAISSE","PAS DE CHANGEMENT",6,2,1.5,5,0.25,1
"AM06","c1",2,"0","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",1,0,0,0,0,0
"AM06","c1",2,"0","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",1,1,3.5,5,1,0
"AM06","c1",2,"1","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",1,2,3.5,15,0.25,1
"AM06","c2",1,"0","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",2,0,0,0,0,0
"AM06","c2",1,"1","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",2,1,1.5,15,1,0
"AM06","c2",1,"0","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",2,2,2.5,15,0.25,0
"AM06","c3",1,"0","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",3,0,0,0,0,0
"AM06","c3",1,"1","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",3,1,2.5,15,1,1
"AM06","c3",1,"0","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",3,2,3.5,5,1,0
"AM06","c4",2,"0","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",4,0,0,0,0,0
"AM06","c4",2,"0","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",4,1,1.5,5,0.25,1
"AM06","c4",2,"1","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",4,2,1.5,15,1,0
"AM06","c5",0,"1","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",5,0,0,0,0,0
"AM06","c5",0,"0","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",5,1,3.5,15,0.25,1
"AM06","c5",0,"0","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",5,2,2.5,15,1,1
"AM06","c6",1,"0","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",6,0,0,0,0,0
"AM06","c6",1,"1","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",6,1,2.5,15,0.25,0
"AM06","c6",1,"0","AM","H",66,".","PORT - LOUIS","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0,0,2,0,8.2,"A PLAT","70%",1,0.5,1,"50-75",29,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,1,0,0,0,0,1,"MAINTIEN","AUGMENTATION",1,2,4,3,1,1,1,1,1,1,"1","1","50%","AUGMENTATION","AUGMENTATION",6,2,1.5,5,0.25,1
"AM07","c1",0,"1","AM","H",58,"1980","ANSE - BERTRAND","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,10.9,0.8,0.9,0,7,0,10.9,"LES DEUX","100%",1,0.8,0,"75-100",30,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",2,1,3,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",1,0,0,0,0,0
"AM07","c1",0,"0","AM","H",58,"1980","ANSE - BERTRAND","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,10.9,0.8,0.9,0,7,0,10.9,"LES DEUX","100%",1,0.8,0,"75-100",30,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",2,1,3,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",1,1,3.5,5,1,0
"AM07","c1",0,"0","AM","H",58,"1980","ANSE - BERTRAND","Secondaire court","Sur le tas","0.00%","100.00%",0,1,1,10.9,0.8,0.9,0,7,0,10.9,"LES DEUX","100%",1,0.8,0,"75-100",30,0,"0-25",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",2,1,3,4,1,1,1,1,1,1,"1","1","100%","AUGMENTATION","AUGMENTATION",1,2,3.5,15,0.25,1
